States,DAY,MONTH,YEAR,DAY_WEEK,LATITUDE,LONGITUD,Weather,ARR_HOUR,ARR_MIN,DRUNK_DR,EMS_Arrival_Time
California,12,11,2015,5,33.97618056,-118.2918694,Clear,NA,NA,0,NA
California,13,10,2015,3,33.99108889,-118.2193528,Clear,NA,NA,1,NA
California,28,8,2015,6,32.69048611,-117.0178639,Clear,NA,NA,1,NA
California,17,11,2015,3,33.1804,-117.3453889,Clear,NA,NA,0,NA
California,15,11,2015,1,37.62406667,-120.9453972,Clear,NA,NA,0,NA
California,22,8,2015,7,33.22773056,-116.7010083,Clear,NA,NA,1,NA
California,18,11,2015,4,33.66981944,-117.1707639,Clear,NA,NA,0,NA
California,13,6,2015,7,36.812425,-119.78135,Clear,NA,NA,0,NA
California,5,9,2015,7,33.91860278,-117.8993528,Clear,NA,NA,0,NA
California,5,11,2015,5,34.10675833,-117.3722167,Clear,NA,NA,0,NA
California,25,7,2015,7,33.82738056,-118.0827389,Clear,NA,NA,0,NA
California,6,12,2015,1,38.51873889,-120.7993333,Clear,NA,NA,0,NA
California,20,3,2015,6,36.74223333,-119.7724528,Clear,NA,NA,0,NA
California,3,4,2015,6,36.77230833,-119.7821528,Clear,NA,NA,0,NA
California,23,11,2015,2,34.42630833,-119.7057556,Clear,NA,NA,0,NA
California,3,10,2015,7,33.80140278,-116.4715194,Clear,NA,NA,0,NA
California,3,12,2015,5,38.49607778,-121.4130972,Rain,NA,NA,0,NA
California,25,11,2015,4,35.30610556,-119.0030417,Clear,NA,NA,0,NA
California,11,10,2015,1,36.61201111,-119.3949889,Clear,NA,NA,1,NA
California,24,2,2015,3,37.90903611,-122.2315833,Clear,NA,NA,0,NA
California,3,6,2015,4,39.14179167,-121.7133361,Clear,NA,NA,0,NA
California,13,10,2015,3,33.7154,-118.0231528,Clear,NA,NA,0,NA
California,9,12,2015,4,39.24055833,-120.9994556,Rain,NA,NA,1,NA
California,12,12,2015,7,37.71310278,-122.4523167,Clear,NA,NA,0,NA
California,16,12,2015,4,37.93031389,-120.9657306,Clear,NA,NA,0,NA
California,21,12,2015,2,33.94685278,-118.1881,Clear,NA,NA,0,NA
California,25,10,2015,1,33.99466944,-118.0803833,Clear,NA,NA,0,NA
California,21,9,2015,2,36.78983889,-120.4091833,Clear,NA,NA,0,NA
California,27,9,2015,1,36.73714167,-119.6530389,Cloudy,NA,NA,0,NA
California,27,11,2015,6,36.04711389,-120.1948333,Clear,NA,NA,0,NA
California,2,10,2015,6,37.64157222,-122.4666167,Clear,NA,NA,0,NA
California,17,11,2015,3,33.8174,-117.9934,Clear,NA,NA,0,NA
California,3,10,2015,7,36.48326944,-119.7918861,Clear,NA,NA,1,NA
California,14,10,2015,4,34.54461111,-118.5207806,Cloudy,NA,NA,0,NA
California,16,8,2015,1,38.70375833,-121.2719,Clear,NA,NA,0,NA
California,16,10,2015,6,37.38066111,-120.6134806,Clear,NA,NA,0,NA
California,25,6,2015,5,38.137875,-121.2130611,Clear,NA,NA,0,NA
California,2,9,2015,4,34.03054167,-117.6351472,Clear,NA,NA,0,NA
California,26,7,2015,1,33.74324722,-117.1054139,Clear,NA,NA,0,NA
California,16,10,2015,6,36.19646389,-119.35275,Cloudy,NA,NA,0,NA
California,12,3,2015,5,34.37239722,-118.91585,Clear,NA,NA,1,NA
California,8,7,2015,4,34.49896667,-117.6600556,Clear,NA,NA,0,NA
California,17,4,2015,6,34.28743889,-118.40755,Clear,NA,NA,0,NA
California,13,12,2015,1,37.69999722,-122.1086056,Cloudy,NA,NA,0,NA
California,26,11,2015,5,34.58015,-118.06035,Clear,NA,NA,0,NA
California,22,12,2015,3,36.42560278,-119.2048139,Cloudy,NA,NA,0,NA
California,6,6,2015,7,37.21631389,-119.5121333,Clear,NA,NA,0,NA
California,6,12,2015,1,34.05901667,-118.4215639,Clear,NA,NA,0,NA
California,16,12,2015,4,33.77848889,-118.2068139,Clear,NA,NA,0,NA
California,30,11,2015,2,33.86933333,-118.2990639,Clear,NA,NA,0,NA
California,11,6,2015,5,37.74979722,-122.1812833,Clear,NA,NA,0,NA
California,15,12,2015,3,34.45421111,-117.0681639,Clear,NA,NA,0,NA
California,30,10,2015,6,34.15355,-118.2863861,Clear,NA,NA,0,NA
California,5,6,2015,6,36.77962222,-119.7907472,Clear,NA,NA,0,NA
California,15,12,2015,3,33.91650556,-118.3003472,Clear,NA,NA,1,NA
California,12,6,2015,6,33.97463611,-118.3831694,Clear,NA,NA,1,NA
California,17,10,2015,7,38.58899722,-121.4804694,Cloudy,1,0.001666667,0,1
California,15,12,2015,3,34.22081944,-118.5273556,Clear,NA,NA,0,NA
California,15,9,2015,3,36.36698889,-119.43205,Cloudy,NA,NA,0,NA
California,28,2,2015,7,34.17117778,-118.8375472,Clear,NA,NA,1,NA
California,23,12,2015,4,36.66317778,-120.6409056,Cloudy,NA,NA,1,NA
California,27,12,2015,1,34.91216389,-117.0239333,Clear,NA,NA,1,NA
California,30,11,2015,2,37.08856111,-121.1595694,Clear,NA,NA,0,NA
California,31,12,2015,5,38.16075,-120.8450833,Clear,NA,NA,0,NA
California,4,7,2015,7,37.41736944,-121.9134611,Clear,NA,NA,0,NA
California,17,12,2015,5,37.95421389,-122.3569583,Clear,NA,NA,0,NA
California,25,6,2015,5,35.36855,-119.0030111,Clear,NA,NA,0,NA
California,17,12,2015,5,33.90195833,-118.3205722,Clear,NA,NA,0,NA
California,12,7,2015,1,37.87670833,-122.1847556,Clear,NA,NA,1,NA
California,9,10,2015,6,35.22323056,-118.9144639,Clear,NA,NA,0,NA
California,24,7,2015,6,38.27655833,-122.0933472,Clear,NA,NA,1,NA
California,14,12,2015,2,33.85951389,-117.7848389,Clear,NA,NA,0,NA
California,26,10,2015,2,34.05420833,-117.9255278,Clear,NA,NA,1,NA
California,16,7,2015,5,36.793525,-119.8982861,Clear,NA,NA,0,NA
California,17,7,2015,6,34.138075,-117.2416528,Clear,NA,NA,0,NA
California,4,12,2015,6,34.11048056,-118.0911583,Clear,NA,NA,0,NA
California,30,10,2015,6,37.48353333,-120.8489889,Clear,NA,NA,0,NA
California,20,10,2015,3,38.01285,-121.8853806,Clear,NA,NA,1,NA
California,19,12,2015,7,35.01658611,-120.3384361,Clear,NA,NA,0,NA
California,27,12,2015,1,39.03636667,-122.3391583,Clear,NA,NA,1,NA
California,10,12,2015,5,39.39216944,-120.9009694,Rain,NA,NA,0,NA
California,1,12,2015,3,32.83636944,-117.0105306,Clear,NA,NA,0,NA
California,11,12,2015,6,39.04373889,-121.1009639,Cloudy,NA,NA,0,NA
California,9,8,2015,1,34.01248056,-118.16385,Clear,NA,NA,0,NA
California,20,12,2015,1,32.71341389,-117.2374972,Clear,NA,NA,1,NA
California,27,12,2015,1,39.27785833,-122.0355056,Clear,NA,NA,0,NA
California,6,11,2015,6,37.69680278,-121.0126389,Clear,NA,NA,1,NA
California,15,12,2015,3,37.69109444,-122.1583556,Clear,NA,NA,0,NA
California,11,11,2015,4,36.81948889,-119.7856111,Clear,NA,NA,1,NA
California,11,11,2015,4,36.31146667,-119.3494222,Cloudy,NA,NA,0,NA
California,9,8,2015,1,34.21556667,-117.1241083,Clear,NA,NA,0,NA
California,15,12,2015,3,36.06948889,-119.0529667,Clear,NA,NA,0,NA
California,5,9,2015,7,32.72061667,-117.1487167,Clear,NA,NA,1,NA
California,2,9,2015,4,34.30258889,-117.4610389,Clear,NA,NA,0,NA
California,12,12,2015,7,36.96734444,-120.0669444,Clear,NA,NA,0,NA
California,20,7,2015,2,36.76140833,-119.7545333,Clear,NA,NA,0,NA
California,8,12,2015,3,38.81555,-121.2573667,Cloudy,NA,NA,0,NA
California,5,7,2015,1,36.564,-121.1802,Clear,NA,NA,0,NA
California,7,12,2015,2,37.81974444,-120.3202,Clear,NA,NA,0,NA
California,5,11,2015,5,38.02218333,-121.9049694,Clear,NA,NA,0,NA
California,29,6,2015,2,41.62157778,-122.5164333,Clear,NA,NA,0,NA
California,12,11,2015,5,38.69001944,-121.7902472,Clear,NA,NA,0,NA
California,20,12,2015,1,33.130025,-117.1167667,Clear,NA,NA,0,NA
California,28,12,2015,2,33.908075,-117.4954444,Clear,NA,NA,0,NA
California,14,11,2015,7,40.01936944,-123.79165,Cloudy,NA,NA,1,NA
California,28,10,2015,4,37.671075,-121.0388611,Clear,NA,NA,0,NA
California,10,12,2015,5,35.36205,-118.9496778,Rain,NA,NA,1,NA
California,24,6,2015,4,34.06773056,-117.5779667,Clear,NA,NA,0,NA
California,15,11,2015,1,34.02342778,-118.3988306,Clear,NA,NA,0,NA
California,30,12,2015,4,33.888725,-118.2031444,Clear,NA,NA,0,NA
California,1,6,2015,2,34.13132222,-118.3674056,Clear,NA,NA,0,NA
California,3,12,2015,5,32.77775278,-117.1377833,Clear,NA,NA,0,NA
California,19,11,2015,5,37.31795278,-120.3979778,Clear,NA,NA,0,NA
California,7,12,2015,2,34.62119167,-118.1530722,Clear,NA,NA,0,NA
California,25,12,2015,6,32.84993611,-117.2513861,Cloudy,NA,NA,0,NA
California,6,12,2015,1,33.76943889,-116.9360639,Clear,NA,NA,0,NA
California,19,11,2015,5,37.10251111,-121.1247,Clear,NA,NA,0,NA
California,5,12,2015,7,33.87420278,-118.2079083,Clear,NA,NA,1,NA
California,12,12,2015,7,37.29903333,-121.7719972,Cloudy,NA,NA,1,NA
California,16,9,2015,4,33.97558611,-117.501325,Clear,NA,NA,0,NA
California,19,12,2015,7,37.32573611,-121.8292583,Clear,NA,NA,0,NA
California,5,12,2015,7,36.06508333,-119.012425,Clear,NA,NA,0,NA
California,18,12,2015,6,37.33481389,-121.8881194,Clear,NA,NA,0,NA
California,18,12,2015,6,32.79755,-117.1716556,Clear,NA,NA,0,NA
California,19,12,2015,7,37.30356111,-121.843425,Rain,NA,NA,0,NA
California,5,3,2015,5,34.13456111,-118.1503806,Clear,NA,NA,0,NA
California,21,12,2015,2,36.90013056,-121.5966806,Rain,NA,NA,0,NA
California,21,12,2015,2,37.29060278,-121.8303306,Cloudy,NA,NA,0,NA
California,18,2,2015,4,37.97083056,-122.0430889,Clear,NA,NA,0,NA
California,3,2,2015,3,36.983025,-121.585775,Clear,NA,NA,1,NA
California,9,8,2015,1,34.42023333,-119.5970889,Clear,NA,NA,0,NA
California,19,10,2015,2,34.25254444,-119.2106194,Clear,NA,NA,0,NA
California,19,7,2015,1,34.48115,-119.7720694,Cloudy,NA,NA,0,NA
California,28,3,2015,7,37.34533056,-121.8349972,Clear,NA,NA,0,NA
California,14,12,2015,2,37.25895278,-121.8402417,Clear,NA,NA,0,NA
California,15,10,2015,5,33.8733,-118.2471,Cloudy,NA,NA,0,NA
California,28,11,2015,7,37.30125,-120.4591306,Clear,NA,NA,0,NA
California,19,10,2015,2,34.01925,-117.4956694,Clear,NA,NA,1,NA
California,7,12,2015,2,36.17478889,-121.0618806,Clear,NA,NA,0,NA
California,31,10,2015,7,39.04001389,-121.6346,Clear,NA,NA,1,NA
California,8,12,2015,3,33.40996111,-116.8174194,Cloudy,NA,NA,0,NA
California,15,12,2015,3,33.82276667,-118.0816139,Clear,NA,NA,0,NA
California,21,10,2015,4,33.922375,-117.4267111,Clear,NA,NA,0,NA
California,19,12,2015,7,34.03861111,-117.749525,Cloudy,NA,NA,0,NA
California,30,8,2015,1,37.91227222,-121.8844917,Clear,NA,NA,1,NA
California,23,12,2015,4,34.98445556,-118.9278833,Cloudy,NA,NA,0,NA
California,3,10,2015,7,32.54361111,-117.0315889,Clear,NA,NA,1,NA
California,27,10,2015,3,34.05493056,-118.2393194,Clear,NA,NA,0,NA
California,20,12,2015,1,33.73240278,-118.2946111,Clear,NA,NA,0,NA
California,24,12,2015,5,35.25119722,-120.6783194,Cloudy,NA,NA,1,NA
California,10,11,2015,3,33.67296667,-117.8328889,Cloudy,NA,NA,0,NA
California,4,11,2015,4,34.32698889,-118.5021806,Clear,NA,NA,0,NA
California,25,12,2015,6,37.63657222,-122.4897861,Cloudy,NA,NA,0,NA
California,12,11,2015,5,37.72365,-121.6463,Clear,NA,NA,0,NA
California,18,12,2015,6,37.74918611,-122.4181556,Clear,NA,NA,0,NA
California,7,12,2015,2,37.285775,-120.4697139,Clear,NA,NA,0,NA
California,16,11,2015,2,33.89742222,-118.104925,Clear,NA,NA,0,NA
California,26,9,2015,7,36.71163889,-121.6631361,Clear,NA,NA,1,NA
California,17,11,2015,3,36.77236111,-121.66925,Clear,NA,NA,0,NA
California,15,12,2015,3,33.76695833,-116.9509028,Clear,NA,NA,0,NA
California,6,11,2015,6,33.72980278,-118.0488889,Clear,NA,NA,0,NA
California,14,3,2015,7,33.98079167,-118.1781083,Clear,NA,NA,0,NA
California,4,4,2015,7,34.03958611,-117.3323167,Clear,NA,NA,0,NA
California,14,11,2015,7,32.83318611,-116.981275,Clear,NA,NA,0,NA
California,17,4,2015,6,33.94548611,-118.3199694,Clear,NA,NA,1,NA
California,23,12,2015,4,34.13505,-116.3157083,Clear,NA,NA,0,NA
California,9,2,2015,2,34.27711944,-118.7089944,Clear,NA,NA,1,NA
California,12,5,2015,3,37.98593889,-122.3353778,Cloudy,NA,NA,0,NA
California,30,5,2015,7,34.05243611,-118.2138333,Cloudy,NA,NA,0,NA
California,28,5,2015,5,37.40214722,-122.0707583,Clear,NA,NA,0,NA
California,22,12,2015,3,36.69113611,-121.6065917,Clear,NA,NA,0,NA
California,19,6,2015,6,38.12538333,-121.2605722,Clear,NA,NA,0,NA
California,10,10,2015,7,35.12439444,-118.479,Clear,NA,NA,1,NA
California,2,6,2015,3,38.14836667,-122.2548389,Clear,NA,NA,1,NA
California,16,7,2015,5,36.95904444,-120.0622167,Clear,NA,NA,0,NA
California,22,11,2015,1,37.73367778,-122.4313611,Clear,NA,NA,0,NA
California,6,7,2015,2,39.16173333,-122.9842,Clear,NA,NA,0,NA
California,20,7,2015,2,34.0342,-118.3497667,Cloudy,NA,NA,1,NA
California,20,11,2015,6,38.89724722,-121.3269083,Clear,NA,NA,0,NA
California,12,9,2015,7,32.95645278,-115.5089389,Cloudy,NA,NA,0,NA
California,2,10,2015,6,34.59903056,-119.335425,Clear,NA,NA,0,NA
California,25,4,2015,7,38.10110556,-121.2940361,Clear,NA,NA,0,NA
California,6,8,2015,5,38.75521944,-122.6263278,Clear,NA,NA,0,NA
California,26,11,2015,5,33.99069444,-117.5502333,Cloudy,NA,NA,1,NA
California,8,8,2015,7,37.55138056,-121.0116583,Clear,NA,NA,1,NA
California,9,9,2015,4,33.66417222,-117.7508833,Clear,NA,NA,1,NA
California,20,10,2015,3,32.70808889,-116.9975361,Clear,NA,NA,0,NA
California,13,9,2015,1,33.61296111,-117.2581111,Clear,NA,NA,1,NA
California,14,9,2015,2,38.02575833,-122.2595556,Cloudy,NA,NA,0,NA
California,26,12,2015,7,35.44123611,-119.0362139,Clear,NA,NA,1,NA
California,31,8,2015,2,37.58052778,-121.3203917,Clear,NA,NA,1,NA
California,1,10,2015,5,37.95403333,-121.2215667,Rain,NA,NA,0,NA
California,14,7,2015,3,32.99427222,-117.0833583,Clear,NA,NA,0,NA
California,9,10,2015,6,33.66353056,-117.2875472,Clear,NA,NA,1,NA
California,10,10,2015,7,32.63666111,-116.9710833,Clear,NA,NA,1,NA
California,19,11,2015,5,34.82048056,-118.1797917,Clear,NA,NA,1,NA
California,11,10,2015,1,33.76893889,-118.0341694,Clear,NA,NA,0,NA
California,29,11,2015,1,34.87399167,-118.1699667,Clear,NA,NA,1,NA
California,27,10,2015,3,35.36453889,-115.9175,Clear,NA,NA,0,NA
California,14,12,2015,2,38.43821389,-121.3104306,Clear,NA,NA,1,NA
California,15,11,2015,1,35.40838889,-117.7857806,Rain,NA,NA,1,NA
California,10,12,2015,5,37.02443333,-120.8905361,Clear,NA,NA,1,NA
California,15,11,2015,1,34.14708889,-119.1311222,Cloudy,NA,NA,0,NA
California,15,6,2015,2,39.16482222,-122.9671778,Clear,NA,NA,1,NA
California,27,11,2015,6,40.55913611,-122.3022333,Clear,NA,NA,1,NA
California,19,12,2015,7,35.10819444,-118.2459306,Clear,NA,NA,1,NA
California,21,1,2015,4,37.40347778,-121.9776639,Clear,NA,NA,0,NA
California,29,12,2015,3,34.051775,-118.2799111,Clear,NA,NA,0,NA
California,20,2,2015,6,37.82299167,-122.2771944,Clear,NA,NA,0,NA
California,14,7,2015,3,35.41955278,-119.0391694,Clear,NA,NA,0,NA
California,27,4,2015,2,37.35209444,-122.0505278,Clear,NA,NA,0,NA
California,25,3,2015,4,34.43321667,-118.362825,Clear,NA,NA,0,NA
California,18,11,2015,4,33.95928889,-116.9469306,Clear,NA,NA,0,NA
California,26,2,2015,5,35.296175,-119.0857583,Clear,NA,NA,0,NA
California,27,11,2015,6,34.19393333,-118.4731278,Clear,NA,NA,0,NA
California,19,5,2015,3,34.12076944,-118.2301806,Clear,NA,NA,0,NA
California,21,5,2015,5,33.916475,-118.2782694,Clear,NA,NA,0,NA
California,5,7,2015,1,36.67718056,-121.6379806,Cloudy,NA,NA,0,NA
California,21,5,2015,5,37.32480833,-121.9751028,Clear,NA,NA,0,NA
California,30,5,2015,7,37.78833611,-121.3054806,Clear,NA,NA,1,NA
California,17,11,2015,3,33.96214444,-118.0308972,Clear,NA,NA,0,NA
California,20,11,2015,6,38.02921389,-121.1630417,Clear,NA,NA,0,NA
California,4,12,2015,6,39.85800278,-121.6938583,Clear,NA,NA,1,NA
California,20,3,2015,6,32.97887222,-115.5014694,Clear,NA,NA,0,NA
California,29,12,2015,3,34.06540556,-117.7591611,Clear,NA,NA,0,NA
California,21,6,2015,1,37.78623611,-122.1969083,Clear,NA,NA,0,NA
California,1,10,2015,5,36.65256944,-121.7252694,Cloudy,NA,NA,0,NA
California,13,6,2015,7,35.27415,-119.0397194,Clear,15,0.014722222,0,15.01
California,13,10,2015,3,37.76958611,-120.9602861,Clear,NA,NA,0,NA
California,21,6,2015,1,37.82651111,-121.2537722,Clear,NA,NA,1,NA
California,20,10,2015,3,34.31516111,-118.9057694,Clear,NA,NA,0,NA
California,16,6,2015,3,34.42669722,-117.4162639,Clear,NA,NA,0,NA
California,4,12,2015,6,37.79913611,-121.2203139,Clear,NA,NA,0,NA
California,25,3,2015,4,33.962325,-116.4969806,Clear,NA,NA,0,NA
California,23,10,2015,6,38.97314722,-121.0200028,Clear,NA,NA,0,NA
California,2,6,2015,3,34.43389722,-117.2798583,Clear,NA,NA,0,NA
California,1,11,2015,1,36.9396,-121.7631639,Clear,NA,NA,0,NA
California,27,4,2015,2,38.38506111,-121.8780306,Clear,NA,NA,1,NA
California,15,7,2015,4,35.38399444,-119.0431778,Clear,NA,NA,0,NA
California,15,6,2015,2,36.94086944,-121.4962389,Clear,NA,NA,0,NA
California,23,11,2015,2,36.26881667,-119.0178194,Clear,NA,NA,0,NA
California,8,1,2015,5,32.78505556,-116.95775,Clear,NA,NA,0,NA
California,8,12,2015,3,38.49608611,-121.4090361,"Fog, smog, smoke",NA,NA,0,NA
California,18,11,2015,4,37.75955,-120.998875,Clear,NA,NA,0,NA
California,23,11,2015,2,37.64915,-122.4718833,Clear,NA,NA,0,NA
California,18,9,2015,6,34.26185278,-118.116075,Clear,NA,NA,0,NA
California,8,12,2015,3,35.12566944,-118.0180056,Clear,NA,NA,0,NA
California,17,11,2015,3,32.88931111,-117.2049778,Clear,NA,NA,0,NA
California,28,6,2015,1,33.50838333,-117.1349611,Clear,NA,NA,1,NA
California,9,11,2015,2,33.3392,-117.0084111,Clear,NA,NA,1,NA
California,7,7,2015,3,32.79327778,-116.9771444,Clear,NA,NA,0,NA
California,23,11,2015,2,38.25041389,-122.2705583,Cloudy,NA,NA,0,NA
California,22,6,2015,2,33.6481,-117.7384111,Clear,NA,NA,0,NA
California,25,7,2015,7,33.62918056,-117.6342028,"Fog, smog, smoke",NA,NA,0,NA
California,24,11,2015,3,34.28054167,-118.8821444,Clear,NA,NA,0,NA
California,22,6,2015,2,34.29396111,-119.3384694,Clear,NA,NA,0,NA
California,2,12,2015,4,36.64377222,-121.5746806,Clear,NA,NA,0,NA
California,18,9,2015,6,38.21205,-122.5492778,Clear,NA,NA,1,NA
California,17,7,2015,6,32.86433889,-117.18995,Clear,NA,NA,0,NA
California,3,12,2015,5,34.05108056,-117.4889222,Clear,NA,NA,0,NA
California,5,7,2015,1,37.61135556,-120.9570472,Clear,NA,NA,1,NA
California,30,10,2015,6,38.51554167,-121.4628056,Clear,NA,NA,0,NA
California,27,11,2015,6,33.91320278,-116.5014,Clear,NA,NA,0,NA
California,3,12,2015,5,37.6382,-120.9748,Cloudy,NA,NA,0,NA
California,25,11,2015,4,37.90263889,-121.2219111,Clear,NA,NA,1,NA
California,26,7,2015,1,35.34980278,-118.8787333,Clear,NA,NA,0,NA
California,8,12,2015,3,33.94549722,-118.3187889,Clear,NA,NA,0,NA
California,20,11,2015,6,40.428425,-122.2835778,Clear,NA,NA,0,NA
California,3,12,2015,5,33.747675,-116.9452778,Clear,NA,NA,1,NA
California,10,11,2015,3,36.64011111,-121.5689778,Cloudy,NA,NA,0,NA
California,4,12,2015,6,34.297125,-118.2805194,Clear,NA,NA,0,NA
California,11,12,2015,6,36.69803889,-119.7273194,Cloudy,NA,NA,0,NA
California,6,12,2015,1,34.58059722,-114.6428333,Clear,NA,NA,0,NA
California,7,12,2015,2,36.27861944,-119.2608,Clear,NA,NA,0,NA
California,10,11,2015,3,37.07421111,-122.0553389,Clear,NA,NA,0,NA
California,16,7,2015,5,33.66821667,-117.8192806,Cloudy,NA,NA,0,NA
California,16,12,2015,4,38.5907,-121.5379778,Clear,NA,NA,0,NA
California,17,12,2015,5,36.82306111,-119.7133472,Cloudy,NA,NA,0,NA
California,8,12,2015,3,39.405975,-123.3303417,Rain,NA,NA,0,NA
California,17,8,2015,2,33.78838611,-117.9928194,Clear,NA,NA,0,NA
California,30,7,2015,5,38.02225556,-121.2901889,Clear,NA,NA,0,NA
California,19,12,2015,7,38.69221111,-122.9487917,Clear,NA,NA,1,NA
California,17,8,2015,2,34.82573889,-115.0831694,Clear,NA,NA,1,NA
California,18,11,2015,4,33.81525,-116.3796889,Clear,NA,NA,0,NA
California,1,8,2015,7,33.76436389,-118.2212944,Clear,NA,NA,3,NA
California,21,8,2015,6,40.56431667,-122.3531056,Clear,NA,NA,0,NA
California,25,8,2015,3,36.69290278,-121.6687833,Clear,NA,NA,1,NA
California,19,11,2015,5,39.06664722,-121.6334278,Clear,NA,NA,0,NA
California,28,8,2015,6,36.55953056,-119.3218194,Clear,NA,NA,0,NA
California,6,12,2015,1,33.78812222,-118.0895028,Clear,NA,NA,1,NA
California,8,12,2015,3,33.90736944,-118.1253417,Clear,NA,NA,0,NA
California,2,8,2015,1,36.61063056,-120.5932806,Clear,NA,NA,0,NA
California,6,9,2015,1,38.11290833,-122.2546528,Clear,NA,NA,0,NA
California,21,8,2015,6,34.02903889,-118.2014583,Clear,NA,NA,1,NA
California,21,9,2015,2,33.96347222,-117.6505111,Clear,NA,NA,0,NA
California,7,11,2015,7,33.88884167,-118.2918778,Clear,NA,NA,0,NA
California,2,8,2015,1,37.352175,-122.0006111,Clear,NA,NA,1,NA
California,9,5,2015,7,37.79715556,-121.3007472,Clear,NA,NA,0,NA
California,11,10,2015,1,36.69349167,-121.6310528,Clear,NA,NA,0,NA
California,5,9,2015,7,32.58385556,-117.112175,Clear,NA,NA,1,NA
California,6,7,2015,2,32.81302222,-117.151525,Cloudy,NA,NA,0,NA
California,10,12,2015,5,35.23549722,-120.6398611,Cloudy,NA,NA,1,NA
California,30,12,2015,4,38.6273,-121.4569167,Cloudy,NA,NA,1,NA
California,17,10,2015,7,36.39738889,-118.9701167,Clear,NA,NA,1,NA
California,2,10,2015,6,34.01854444,-117.8159083,Clear,NA,NA,0,NA
California,3,10,2015,7,37.87631667,-121.8614639,Clear,NA,NA,1,NA
California,26,9,2015,7,34.478675,-118.6141056,Clear,NA,NA,0,NA
California,2,11,2015,2,34.49182778,-120.2265667,Rain,NA,NA,0,NA
California,10,10,2015,7,37.97400278,-121.3169417,Clear,NA,NA,0,NA
California,5,9,2015,7,33.99820556,-118.2808667,Clear,NA,NA,2,NA
California,16,10,2015,6,33.95621944,-118.3264361,Clear,NA,NA,0,NA
California,7,9,2015,2,37.66074444,-121.8055389,Clear,NA,NA,0,NA
California,12,9,2015,7,34.25925556,-118.8631,Clear,NA,NA,0,NA
California,13,9,2015,1,33.961825,-118.169975,Clear,NA,NA,1,NA
California,19,10,2015,2,36.91351389,-121.7713861,Clear,NA,NA,0,NA
California,25,9,2015,6,37.94128333,-122.2622111,Clear,NA,NA,1,NA
California,6,10,2015,3,33.13504167,-117.1301333,Clear,NA,NA,0,NA
California,8,10,2015,5,35.44202778,-119.1536972,Clear,NA,NA,0,NA
California,30,9,2015,4,33.83019444,-118.2545944,Clear,NA,NA,0,NA
California,9,12,2015,4,35.93604722,-120.0167694,"Fog, smog, smoke",NA,NA,0,NA
California,26,11,2015,5,33.98005,-117.8627694,Clear,NA,NA,0,NA
California,20,10,2015,3,34.18669444,-118.4473028,Clear,NA,NA,0,NA
California,24,10,2015,7,37.81366667,-120.1186583,Clear,NA,NA,2,NA
California,27,10,2015,3,37.98326667,-121.2713167,Clear,NA,NA,0,NA
California,18,12,2015,6,37.65471944,-122.4049111,Cloudy,NA,NA,0,NA
California,22,12,2015,3,37.54854167,-122.0604,Clear,NA,NA,2,NA
California,7,8,2015,6,38.13841111,-120.0907333,Clear,NA,NA,0,NA
